species,stressor,vuln,iucn_sid,src,map_f
goniopora ciliatus,uv_radiation,0.39105,133149,iucn,species_ranges/iucn_spp_mol_133149.csv
goniopora ciliatus,wildlife_strike,0.12283,133149,iucn,species_ranges/iucn_spp_mol_133149.csv
goniopora columna,biomass_removal,0.73388,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,bycatch,0.3414,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,entanglement_macroplastic,0.09919,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,eutrophication_nutrient_pollution,0.60789,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,habitat_loss_degradation,0.39261,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,inorganic_pollution,0.49006,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,light_pollution,0.24218,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,marine_heat_waves,0.59431,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,ocean_acidification,0.48852,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,oceanographic,0.48436,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,organic_pollution,0.49014,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,plastic_pollution_microplastic,0.21499,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,poisons_toxins,0.45807,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,salinity,0.64344,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,sedimentation,0.35546,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,sea_level_rise,0.24218,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,sst_rise,0.73388,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,storm_disturbance,0.19322,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,uv_radiation,0.39105,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora columna,wildlife_strike,0.12283,133448,iucn,species_ranges/iucn_spp_mol_133448.csv
goniopora diminuta,biomass_removal,0.73388,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,bycatch,0.3414,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,entanglement_macroplastic,0.09919,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,eutrophication_nutrient_pollution,0.60789,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,habitat_loss_degradation,0.39261,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,inorganic_pollution,0.49006,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,light_pollution,0.24218,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,marine_heat_waves,0.59431,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,ocean_acidification,0.48852,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,oceanographic,0.48436,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,organic_pollution,0.49014,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,plastic_pollution_microplastic,0.21499,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,poisons_toxins,0.45807,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,salinity,0.64344,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,sedimentation,0.35546,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,sea_level_rise,0.24218,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,sst_rise,0.73388,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,storm_disturbance,0.19322,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,uv_radiation,0.39105,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora diminuta,wildlife_strike,0.12283,133268,iucn,species_ranges/iucn_spp_mol_133268.csv
goniopora djiboutiensis,biomass_removal,0.73388,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,bycatch,0.3414,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,entanglement_macroplastic,0.09919,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,eutrophication_nutrient_pollution,0.60789,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,habitat_loss_degradation,0.39261,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,inorganic_pollution,0.49006,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,light_pollution,0.24218,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,marine_heat_waves,0.59431,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,ocean_acidification,0.48852,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,oceanographic,0.48436,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,organic_pollution,0.49014,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,plastic_pollution_microplastic,0.21499,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,poisons_toxins,0.45807,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,salinity,0.64344,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,sedimentation,0.35546,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,sea_level_rise,0.24218,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,sst_rise,0.73388,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,storm_disturbance,0.19322,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,uv_radiation,0.39105,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora djiboutiensis,wildlife_strike,0.12283,133641,iucn,species_ranges/iucn_spp_mol_133641.csv
goniopora eclipsensis,biomass_removal,0.73388,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,bycatch,0.3414,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,entanglement_macroplastic,0.09919,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,eutrophication_nutrient_pollution,0.60789,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,habitat_loss_degradation,0.39261,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,inorganic_pollution,0.49006,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,light_pollution,0.24218,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,marine_heat_waves,0.59431,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,ocean_acidification,0.48852,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,oceanographic,0.48436,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,organic_pollution,0.49014,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,plastic_pollution_microplastic,0.21499,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,poisons_toxins,0.45807,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,salinity,0.64344,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,sedimentation,0.35546,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,sea_level_rise,0.24218,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,sst_rise,0.73388,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,storm_disturbance,0.19322,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,uv_radiation,0.39105,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora eclipsensis,wildlife_strike,0.12283,133357,iucn,species_ranges/iucn_spp_mol_133357.csv
goniopora fruticosa,biomass_removal,0.73388,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,bycatch,0.3414,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,entanglement_macroplastic,0.09919,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,eutrophication_nutrient_pollution,0.60789,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,habitat_loss_degradation,0.39261,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,inorganic_pollution,0.49006,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,light_pollution,0.24218,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,marine_heat_waves,0.59431,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,ocean_acidification,0.48852,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,oceanographic,0.48436,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,organic_pollution,0.49014,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,plastic_pollution_microplastic,0.21499,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,poisons_toxins,0.45807,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,salinity,0.64344,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,sedimentation,0.35546,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,sea_level_rise,0.24218,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,sst_rise,0.73388,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,storm_disturbance,0.19322,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,uv_radiation,0.39105,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora fruticosa,wildlife_strike,0.12283,133198,iucn,species_ranges/iucn_spp_mol_133198.csv
goniopora lobata,biomass_removal,0.73388,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,bycatch,0.3414,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,entanglement_macroplastic,0.09919,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,eutrophication_nutrient_pollution,0.60789,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,habitat_loss_degradation,0.39261,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,inorganic_pollution,0.49006,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,light_pollution,0.24218,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,marine_heat_waves,0.59431,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,ocean_acidification,0.48852,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,oceanographic,0.48436,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,organic_pollution,0.49014,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,plastic_pollution_microplastic,0.21499,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,poisons_toxins,0.45807,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,salinity,0.64344,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,sedimentation,0.35546,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,sea_level_rise,0.24218,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,sst_rise,0.73388,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,storm_disturbance,0.19322,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,uv_radiation,0.39105,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora lobata,wildlife_strike,0.12283,133459,iucn,species_ranges/iucn_spp_mol_133459.csv
goniopora norfolkensis,biomass_removal,0.73388,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,bycatch,0.3414,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,entanglement_macroplastic,0.09919,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,eutrophication_nutrient_pollution,0.60789,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,habitat_loss_degradation,0.39261,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,inorganic_pollution,0.49006,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,light_pollution,0.24218,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,marine_heat_waves,0.59431,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,ocean_acidification,0.48852,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,oceanographic,0.48436,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,organic_pollution,0.49014,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,plastic_pollution_microplastic,0.21499,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,poisons_toxins,0.45807,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,salinity,0.64344,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,sedimentation,0.35546,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,sea_level_rise,0.24218,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,sst_rise,0.73388,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,storm_disturbance,0.19322,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,uv_radiation,0.39105,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora norfolkensis,wildlife_strike,0.12283,133051,iucn,species_ranges/iucn_spp_mol_133051.csv
goniopora paliformis,biomass_removal,0.73388,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,bycatch,0.3414,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,entanglement_macroplastic,0.09919,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,eutrophication_nutrient_pollution,0.60789,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,habitat_loss_degradation,0.39261,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,inorganic_pollution,0.49006,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,light_pollution,0.24218,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,marine_heat_waves,0.59431,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,ocean_acidification,0.48852,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,oceanographic,0.48436,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,organic_pollution,0.49014,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,plastic_pollution_microplastic,0.21499,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,poisons_toxins,0.45807,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,salinity,0.64344,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,sedimentation,0.35546,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,sea_level_rise,0.24218,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,sst_rise,0.73388,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,storm_disturbance,0.19322,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,uv_radiation,0.39105,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora paliformis,wildlife_strike,0.12283,133540,iucn,species_ranges/iucn_spp_mol_133540.csv
goniopora palmensis,biomass_removal,0.73388,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,bycatch,0.3414,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,entanglement_macroplastic,0.09919,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,eutrophication_nutrient_pollution,0.60789,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,habitat_loss_degradation,0.39261,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,inorganic_pollution,0.49006,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,light_pollution,0.24218,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,marine_heat_waves,0.59431,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,ocean_acidification,0.48852,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,oceanographic,0.48436,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,organic_pollution,0.49014,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,plastic_pollution_microplastic,0.21499,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,poisons_toxins,0.45807,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,salinity,0.64344,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,sedimentation,0.35546,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,sea_level_rise,0.24218,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,sst_rise,0.73388,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,storm_disturbance,0.19322,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,uv_radiation,0.39105,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora palmensis,wildlife_strike,0.12283,133232,iucn,species_ranges/iucn_spp_mol_133232.csv
goniopora pandoraensis,biomass_removal,0.73388,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,bycatch,0.3414,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,entanglement_macroplastic,0.09919,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,eutrophication_nutrient_pollution,0.60789,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,habitat_loss_degradation,0.39261,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,inorganic_pollution,0.49006,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,light_pollution,0.24218,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,marine_heat_waves,0.59431,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,ocean_acidification,0.48852,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,oceanographic,0.48436,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,organic_pollution,0.49014,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,plastic_pollution_microplastic,0.21499,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
goniopora pandoraensis,poisons_toxins,0.45807,133001,iucn,species_ranges/iucn_spp_mol_133001.csv
